price,year,mileage,brand,fuel,transmission,engine_size,owners
645585,2020,127795,BMW,Diesel,Manual,1.4,2
100000,1997,77595,Hyundai,Petrol,Automatic,1.8,2
130431,2009,62538,Audi,Petrol,Automatic,1.8,1
100000,1997,8093,Volkswagen,Petrol,Automatic,3.0,5
300807,2017,160262,Kia,Petrol,Automatic,1.6,3
1299663,2023,16069,Honda,Petrol,Manual,2.0,3
100000,1996,41004,Volkswagen,Hybrid,Automatic,1.8,1
100000,1995,23693,BMW,Petrol,Automatic,2.5,1
100000,2003,91140,Volkswagen,Petrol,Automatic,1.4,1
100000,2003,132910,Hyundai,Petrol,Automatic,2.2,5
278325,2017,251201,Honda,Diesel,Automatic,2.2,1
100000,2001,183723,Volkswagen,Petrol,Automatic,2.0,1
100000,1997,83080,Hyundai,Petrol,Manual,1.8,1
689856,2020,76466,Toyota,Petrol,Manual,1.6,2
125218,2012,72522,Nissan,Petrol,Automatic,1.8,1
100000,2005,108239,Mercedes,Petrol,Automatic,1.4,1
100000,2001,101705,Kia,Petrol,Automatic,2.5,2
100000,2003,17571,Honda,Petrol,Manual,1.8,2
100000,1995,59830,Audi,Petrol,Automatic,3.0,2
1013239,2023,80451,Honda,Petrol,Manual,2.2,1
119546,2008,62670,Ford,Diesel,Automatic,3.0,3
147259,2014,208162,Audi,Hybrid,Manual,3.0,1
100000,2000,116189,Mercedes,Hybrid,Automatic,2.2,4
100000,2001,282861,BMW,Petrol,Manual,2.0,1
100000,2004,106234,Volkswagen,Diesel,Automatic,2.5,1
100000,2001,54484,Ford,Diesel,Manual,3.0,1
526115,2020,80539,Nissan,Petrol,Manual,1.4,2
100000,1996,14016,Volkswagen,Petrol,Manual,2.0,1
100000,1998,34354,Kia,Petrol,Manual,1.8,3
253184,2015,162792,Honda,Electric,Automatic,2.5,1
522805,2022,271401,Mercedes,Petrol,Automatic,1.6,1
193965,2011,54660,Toyota,Petrol,Automatic,2.0,5
100000,1995,16215,Volkswagen,Diesel,Manual,2.2,2
100000,2004,82826,Honda,Diesel,Manual,1.4,1
214678,2013,81373,Mercedes,Petrol,Automatic,1.8,1
135083,2009,42717,Toyota,Diesel,Automatic,1.4,3
100000,2004,65888,Toyota,Petrol,Automatic,1.4,1
187441,2013,47109,BMW,Hybrid,Automatic,1.4,2
100000,2006,43132,Volkswagen,Petrol,Automatic,3.0,4
338354,2018,62118,Volkswagen,Petrol,Manual,2.2,1
123879,2010,45828,Hyundai,Petrol,Automatic,1.6,1
100000,2003,110009,Kia,Diesel,Manual,2.0,3
100000,2009,210622,BMW,Diesel,Manual,2.2,2
665746,2021,115868,Honda,Petrol,Automatic,3.0,1
741019,2022,163563,Nissan,Petrol,Manual,3.0,2
144593,2011,136877,Nissan,Petrol,Automatic,2.5,2
100000,2008,213779,Ford,Petrol,Manual,1.6,2
445835,2021,172401,Kia,Diesel,Automatic,1.8,3
205523,2012,94431,Hyundai,Petrol,Manual,3.0,2
406908,2020,125296,Audi,Petrol,Automatic,3.0,1
100000,1996,86461,Ford,Hybrid,Automatic,2.0,3
100000,1998,85921,Nissan,Petrol,Manual,3.0,4
100000,2012,300000,Hyundai,Petrol,Manual,1.6,1
100000,2001,121754,Honda,Petrol,Manual,1.8,1
100000,2007,204120,BMW,Hybrid,Automatic,2.5,2
100000,2009,115651,BMW,Petrol,Automatic,2.0,5
413377,2019,185405,Kia,Petrol,Manual,3.0,1
302896,2017,145403,Hyundai,Petrol,Manual,2.5,2
494154,2022,161375,Volkswagen,Diesel,Automatic,1.8,1
367576,2016,76907,BMW,Diesel,Automatic,2.2,2
573239,2020,152832,Volkswagen,Petrol,Manual,1.8,1
100000,1995,154610,Toyota,Hybrid,Automatic,2.5,2
100000,2005,117706,Hyundai,Petrol,Manual,3.0,1
100000,2004,70560,Hyundai,Petrol,Manual,3.0,3
587360,2019,29036,Kia,Petrol,Automatic,1.4,3
100000,1999,83203,Kia,Diesel,Manual,3.0,5
100000,2010,206135,Toyota,Petrol,Automatic,2.2,1
100000,2005,143085,Nissan,Hybrid,Manual,1.8,4
237424,2015,51894,Volkswagen,Petrol,Manual,2.2,2
100000,2000,25627,Toyota,Diesel,Automatic,2.0,1
100000,2003,122739,Audi,Petrol,Manual,1.4,1
100000,2007,127756,Mercedes,Diesel,Automatic,1.4,1
419874,2018,169773,Honda,Petrol,Automatic,1.8,1
100000,2002,149131,Ford,Petrol,Manual,2.0,4
100000,2008,99891,Hyundai,Petrol,Automatic,2.2,1
375981,2018,109927,Honda,Petrol,Manual,1.8,4
100000,1995,70169,BMW,Hybrid,Automatic,1.6,1
133709,2011,163971,Ford,Petrol,Manual,1.8,3
479911,2018,81806,Volkswagen,Petrol,Automatic,3.0,2
100000,1999,75742,Hyundai,Petrol,Automatic,1.6,2
443846,2019,84976,BMW,Diesel,Automatic,1.4,2
100000,1996,53079,Audi,Petrol,Manual,3.0,2
361602,2019,165841,Ford,Petrol,Automatic,1.8,4
938865,2022,47505,Volkswagen,Hybrid,Manual,1.8,2
397338,2018,123091,Hyundai,Hybrid,Automatic,1.4,2
100000,2003,41854,Volkswagen,Diesel,Automatic,2.2,2
100000,1998,42054,BMW,Petrol,Manual,2.5,1
164568,2011,33263,Nissan,Petrol,Automatic,1.8,1
122517,2011,21318,Kia,Diesel,Automatic,2.0,5
226967,2015,169759,Nissan,Diesel,Automatic,2.5,3
165883,2012,104453,Hyundai,Diesel,Automatic,1.4,5
109055,2010,67997,Audi,Petrol,Manual,2.2,3
100000,2002,65175,Honda,Diesel,Automatic,2.5,1
397599,2020,127235,Nissan,Diesel,Manual,1.4,2
100000,2005,157644,Volkswagen,Diesel,Manual,3.0,1
303758,2015,58275,Kia,Petrol,Manual,1.4,3
267794,2015,93374,Kia,Petrol,Manual,2.2,1
196484,2012,112705,Kia,Petrol,Automatic,2.5,2
323598,2017,138278,Kia,Diesel,Automatic,2.2,2
1141272,2023,78579,Audi,Petrol,Automatic,2.2,2
288604,2018,136253,Toyota,Hybrid,Automatic,2.5,4
100000,2004,81081,Audi,Petrol,Automatic,3.0,3
100000,2007,117557,Mercedes,Petrol,Automatic,2.5,1
153358,2011,70758,Volkswagen,Petrol,Automatic,3.0,1
100000,2012,254506,Hyundai,Electric,Manual,3.0,1
100000,2004,58299,Toyota,Diesel,Manual,2.0,4
100000,2010,194741,Nissan,Petrol,Manual,1.6,1
163557,2014,87553,BMW,Petrol,Automatic,2.5,2
100000,1999,77788,BMW,Petrol,Automatic,2.5,2
100000,2007,87895,Toyota,Petrol,Automatic,1.4,2
173287,2012,62300,BMW,Petrol,Automatic,3.0,2
162362,2011,79370,Volkswagen,Petrol,Automatic,3.0,3
100000,2003,84977,Audi,Diesel,Automatic,1.8,1
100000,2008,62179,BMW,Petrol,Manual,1.6,1
121890,2011,83498,Honda,Diesel,Automatic,3.0,4
1061093,2023,49041,Volkswagen,Petrol,Automatic,1.8,2
100000,1998,277940,Hyundai,Petrol,Manual,1.8,1
190602,2012,121140,Kia,Diesel,Automatic,1.8,2
719660,2021,49739,Kia,Petrol,Automatic,2.0,1
253965,2014,125669,BMW,Petrol,Automatic,2.0,1
387962,2018,198767,Ford,Petrol,Manual,1.6,1
377214,2018,106908,Mercedes,Diesel,Automatic,2.2,1
100000,2009,69921,Audi,Petrol,Automatic,2.0,4
100000,2005,38276,Hyundai,Petrol,Automatic,1.4,1
100000,2006,59843,Ford,Diesel,Manual,1.6,3
100000,2003,112787,Audi,Petrol,Automatic,1.4,2
100000,2007,67844,Mercedes,Petrol,Automatic,1.8,1
110598,2009,32878,Volkswagen,Petrol,Automatic,1.4,1
509809,2021,99931,Kia,Diesel,Automatic,2.0,1
100000,2009,143204,Volkswagen,Diesel,Manual,1.4,2
896858,2022,94615,Audi,Diesel,Automatic,1.8,5
100000,1999,63609,Kia,Diesel,Automatic,3.0,1
277258,2017,130502,Nissan,Petrol,Manual,1.8,1
190247,2013,87016,BMW,Petrol,Manual,2.0,3
600117,2020,78117,Toyota,Diesel,Manual,1.6,4
142487,2014,172888,Hyundai,Hybrid,Manual,2.2,3
553991,2020,136649,Audi,Diesel,Automatic,2.5,2
560594,2019,99368,Audi,Diesel,Automatic,1.6,2
437838,2020,114486,Mercedes,Petrol,Manual,3.0,2
399954,2020,271755,Nissan,Petrol,Automatic,2.2,3
100000,2008,76969,Ford,Petrol,Automatic,2.5,2
779561,2022,43018,Audi,Petrol,Automatic,2.0,3
170314,2011,49475,Toyota,Petrol,Manual,2.0,2
166760,2012,60170,Volkswagen,Petrol,Automatic,2.0,2
255922,2015,136282,Audi,Petrol,Manual,1.8,2
100000,1997,75257,Mercedes,Petrol,Manual,1.6,1
100000,1996,271889,Ford,Petrol,Manual,2.2,1
100000,1995,102224,Hyundai,Diesel,Manual,3.0,3
100000,2004,44512,BMW,Petrol,Manual,1.6,1
232480,2013,67744,Kia,Hybrid,Automatic,2.2,2
100000,2011,289737,Kia,Petrol,Automatic,1.4,2
100000,2006,100717,Mercedes,Diesel,Automatic,1.6,4
100000,1995,112117,Volkswagen,Petrol,Automatic,1.4,2
100000,2006,205325,Audi,Petrol,Automatic,3.0,4
139571,2011,106565,Audi,Diesel,Manual,2.0,5
495469,2018,13839,BMW,Petrol,Manual,3.0,1
100000,1997,203648,Nissan,Diesel,Automatic,1.8,3
100000,2005,272296,Hyundai,Petrol,Automatic,1.8,2
154898,2011,64394,Nissan,Petrol,Automatic,2.5,2
417809,2017,132375,Ford,Petrol,Manual,1.6,1
628025,2020,47207,Mercedes,Petrol,Automatic,1.4,1
100000,1997,95073,Toyota,Petrol,Automatic,1.4,2
100000,2002,161076,Toyota,Diesel,Automatic,2.2,1
160882,2014,228892,Kia,Diesel,Automatic,3.0,2
100000,1998,91323,BMW,Diesel,Manual,1.6,1
261586,2015,13252,Kia,Hybrid,Manual,1.6,1
337133,2016,73980,Volkswagen,Petrol,Manual,1.4,3
100000,2001,139763,Nissan,Petrol,Manual,2.5,1
100000,2008,45246,Hyundai,Diesel,Manual,2.5,1
100000,2008,98177,Kia,Petrol,Manual,1.4,2
100000,1998,21197,Toyota,Diesel,Automatic,2.5,3
118675,2010,49297,Volkswagen,Petrol,Automatic,1.8,1
490416,2018,3448,Hyundai,Petrol,Automatic,1.6,2
1041764,2023,111885,Honda,Petrol,Automatic,1.8,2
225184,2016,98416,Nissan,Petrol,Manual,2.0,3
100000,1995,36601,Kia,Petrol,Manual,2.0,4
141073,2011,113138,Toyota,Petrol,Manual,3.0,1
364737,2019,136465,Ford,Petrol,Manual,1.4,4
100000,2004,44533,Kia,Petrol,Automatic,2.2,5
284537,2016,78615,Toyota,Petrol,Automatic,1.4,4
145423,2010,81865,BMW,Petrol,Manual,1.6,4
119574,2010,53232,Nissan,Diesel,Automatic,1.4,1
468588,2020,112112,Audi,Diesel,Automatic,1.8,5
100000,2002,74914,Audi,Diesel,Automatic,1.4,3
912095,2023,29428,BMW,Petrol,Manual,1.8,1
100000,2001,117994,Nissan,Petrol,Automatic,2.0,2
833864,2022,121561,Nissan,Hybrid,Automatic,3.0,3
100000,2000,130800,Nissan,Petrol,Automatic,2.5,2
139107,2010,13373,Nissan,Petrol,Manual,1.8,4
284323,2014,73692,Toyota,Petrol,Automatic,2.5,3
147355,2010,13742,Mercedes,Diesel,Automatic,1.6,1
100000,2001,39876,Mercedes,Petrol,Automatic,1.4,1
100000,2003,170410,Ford,Petrol,Automatic,1.6,2
110417,2008,42627,Ford,Diesel,Automatic,1.8,1
100000,2005,210527,BMW,Petrol,Automatic,1.8,2
492849,2020,61565,Ford,Diesel,Automatic,1.8,1
525971,2020,198514,Ford,Petrol,Automatic,1.8,1
100000,2008,115493,Ford,Diesel,Manual,1.8,1
100000,2001,28693,Volkswagen,Diesel,Manual,1.4,1
100000,1995,103425,Kia,Petrol,Automatic,2.2,3
530935,2020,60153,Toyota,Petrol,Manual,1.6,1
738966,2019,22558,Hyundai,Petrol,Automatic,2.0,4
100000,2007,86695,Nissan,Diesel,Manual,3.0,2
231425,2014,68794,Toyota,Petrol,Automatic,2.0,2
100000,1997,182049,Kia,Diesel,Automatic,3.0,2
211727,2014,29600,Hyundai,Diesel,Automatic,1.6,2
100000,1998,92653,Audi,Petrol,Manual,1.4,3
558645,2023,162926,Audi,Diesel,Automatic,1.6,3
505886,2020,192754,Nissan,Petrol,Automatic,1.8,1
100000,2005,27934,Volkswagen,Hybrid,Manual,2.2,4
100000,1996,37146,Hyundai,Petrol,Automatic,1.6,3
100000,2008,75885,Volkswagen,Petrol,Manual,2.5,4
100000,2006,122429,Toyota,Electric,Manual,3.0,1
118002,2011,103621,Nissan,Hybrid,Automatic,3.0,1
100000,2006,123554,BMW,Diesel,Automatic,1.4,2
511016,2020,100034,BMW,Petrol,Automatic,1.8,5
100000,2006,102894,Kia,Diesel,Manual,1.6,1
100000,1995,214896,Kia,Petrol,Manual,3.0,3
100000,2007,85575,Ford,Petrol,Automatic,1.6,1
105800,2008,77614,Kia,Diesel,Manual,1.8,5
531113,2018,81823,Mercedes,Diesel,Manual,1.4,3
100000,1996,51373,Audi,Petrol,Automatic,2.2,1
100000,2006,56413,Volkswagen,Diesel,Automatic,2.2,1
432245,2020,113349,Ford,Petrol,Manual,1.8,2
251713,2015,174008,BMW,Petrol,Automatic,2.0,2
1075908,2022,63806,Mercedes,Petrol,Automatic,1.4,2
133846,2010,110520,Toyota,Petrol,Automatic,2.0,4
100000,1998,77641,Hyundai,Hybrid,Manual,2.5,5
100000,2002,72421,Volkswagen,Diesel,Manual,3.0,2
100000,1996,29111,Honda,Diesel,Manual,2.0,1
100000,2004,85623,Volkswagen,Electric,Manual,2.0,1
100000,2003,37671,Kia,Petrol,Automatic,1.4,3
437744,2017,110812,Mercedes,Hybrid,Automatic,3.0,2
100522,2009,78254,Audi,Petrol,Manual,2.0,1
100000,2007,118037,Mercedes,Petrol,Automatic,1.8,1
390852,2017,137427,Toyota,Petrol,Automatic,1.6,2
190460,2011,43662,Audi,Petrol,Manual,3.0,2
156807,2010,11521,Volkswagen,Diesel,Automatic,3.0,2
555650,2022,131611,Mercedes,Petrol,Automatic,1.8,1
100000,1996,150964,Ford,Petrol,Manual,1.6,1
273292,2014,45928,Audi,Petrol,Automatic,2.2,1
176857,2014,55827,Volkswagen,Diesel,Manual,2.0,3
455812,2021,127599,Nissan,Petrol,Manual,2.2,2
100000,2008,105520,Nissan,Petrol,Automatic,3.0,1
100000,1997,83713,Kia,Petrol,Manual,2.2,1
432924,2017,99401,Volkswagen,Petrol,Automatic,3.0,1
100000,2006,84180,Ford,Diesel,Automatic,1.4,2
100000,2002,80521,Toyota,Petrol,Manual,2.0,4
100000,1996,74202,Volkswagen,Diesel,Automatic,2.2,4
100000,1998,186124,Hyundai,Petrol,Automatic,1.6,3
100000,2008,107874,Toyota,Petrol,Automatic,1.6,1
128095,2010,102346,Mercedes,Hybrid,Manual,2.5,2
118356,2013,290121,Hyundai,Diesel,Manual,1.4,3
100000,1996,151179,Nissan,Petrol,Manual,2.2,1
100000,2006,127907,Volkswagen,Hybrid,Manual,2.2,2
1257854,2023,61546,Honda,Diesel,Automatic,2.2,1
107473,2008,89591,BMW,Petrol,Automatic,2.5,1
100000,2000,160538,Audi,Petrol,Automatic,2.5,1
100000,2007,82052,Volkswagen,Petrol,Manual,1.4,2
100000,1998,114788,Volkswagen,Diesel,Automatic,2.0,2
276128,2016,97626,Ford,Petrol,Automatic,2.2,1
209260,2012,45580,Hyundai,Petrol,Automatic,2.5,2
100000,2006,225655,Volkswagen,Petrol,Automatic,2.2,1
212566,2014,47272,BMW,Petrol,Automatic,1.8,1
1057811,2021,33145,Nissan,Petrol,Automatic,1.6,2
336867,2016,98163,BMW,Hybrid,Automatic,2.5,1
232387,2015,72367,BMW,Diesel,Automatic,2.0,1
196534,2013,54725,Mercedes,Hybrid,Automatic,2.0,4
100000,2002,117526,Honda,Diesel,Manual,2.0,2
100000,2001,56425,Kia,Petrol,Automatic,2.2,1
100000,2010,119337,Audi,Diesel,Manual,1.8,5
224775,2013,73343,Hyundai,Petrol,Automatic,2.0,1
100000,2000,229712,Toyota,Diesel,Automatic,1.4,1
237426,2014,68565,Audi,Diesel,Manual,3.0,2
452381,2021,143936,Audi,Diesel,Automatic,1.4,4
271353,2015,103844,Hyundai,Petrol,Manual,2.5,2
100000,2005,142474,Toyota,Diesel,Automatic,1.6,3
100000,1999,300000,Mercedes,Diesel,Automatic,1.8,1
100000,2010,160965,Ford,Petrol,Manual,2.0,1
100000,2001,113241,Audi,Diesel,Manual,1.8,2
783526,2021,80109,Kia,Diesel,Manual,1.4,1
100000,1999,142179,Nissan,Petrol,Automatic,2.5,1
100000,2005,220216,Ford,Petrol,Automatic,2.0,4
100000,2009,292370,Kia,Petrol,Automatic,2.2,1
100000,1997,48903,Kia,Diesel,Automatic,1.4,1
256220,2020,259282,Toyota,Diesel,Manual,1.6,1
100000,1999,77201,Honda,Petrol,Automatic,2.0,2
415712,2017,82159,BMW,Petrol,Automatic,3.0,2
340910,2015,48543,Volkswagen,Petrol,Automatic,1.6,1
100000,1999,39892,Honda,Diesel,Automatic,2.5,4
100000,2003,147667,Volkswagen,Diesel,Automatic,1.8,1
100000,2009,119291,Mercedes,Petrol,Manual,1.6,2
100000,1997,145743,Nissan,Petrol,Manual,3.0,1
1070257,2023,106208,Volkswagen,Petrol,Automatic,1.6,1
100000,2000,57594,Kia,Petrol,Automatic,3.0,4
111070,2011,126978,Kia,Petrol,Automatic,3.0,2
561518,2020,78637,Ford,Petrol,Automatic,2.2,2
229992,2015,186343,Ford,Diesel,Automatic,1.6,1
100000,2002,151480,Volkswagen,Petrol,Automatic,2.2,1
196447,2015,98040,Mercedes,Petrol,Automatic,1.6,1
379603,2019,109349,Mercedes,Petrol,Automatic,2.2,2
100000,2005,114796,Mercedes,Diesel,Automatic,1.4,1
100000,2000,34290,Kia,Petrol,Manual,2.2,2
100000,2002,53057,BMW,Hybrid,Manual,1.4,2
100000,2004,98882,Audi,Petrol,Manual,1.4,4
346686,2018,85789,Audi,Diesel,Manual,2.5,1
603327,2023,191862,Volkswagen,Diesel,Manual,2.0,4
100000,1997,27645,Honda,Petrol,Automatic,1.4,2
388079,2017,25281,Audi,Electric,Automatic,2.0,1
100000,2008,137938,Kia,Petrol,Manual,2.2,2
382622,2017,83665,Ford,Petrol,Manual,2.5,1
110352,2008,62009,Honda,Petrol,Automatic,1.8,4
100000,2004,64988,Hyundai,Diesel,Automatic,2.0,2
100000,2006,97519,Toyota,Petrol,Manual,2.5,2
100000,2000,122814,Hyundai,Petrol,Automatic,1.8,3
100000,2006,85030,Mercedes,Petrol,Manual,2.5,2
400902,2017,119085,Kia,Petrol,Automatic,2.2,2
100000,2008,127510,Kia,Diesel,Manual,2.0,2
100000,1996,42594,BMW,Petrol,Manual,3.0,5
100000,2003,144270,Toyota,Petrol,Manual,2.2,3
100000,2004,71927,Mercedes,Petrol,Automatic,1.8,4
521227,2020,26762,Volkswagen,Diesel,Automatic,2.2,1
189957,2011,60148,Kia,Hybrid,Manual,1.8,2
192195,2011,37337,Nissan,Petrol,Automatic,1.4,1
100000,1997,120103,Kia,Diesel,Automatic,1.8,1
135963,2013,95068,Kia,Petrol,Manual,1.8,1
100000,1995,127345,Audi,Petrol,Automatic,1.4,4
100000,2006,170927,Honda,Petrol,Automatic,2.0,2
100000,2001,74136,Mercedes,Diesel,Manual,1.6,1
100000,1998,62894,Ford,Petrol,Manual,2.0,2
100000,2004,169282,Audi,Petrol,Manual,1.6,3
100000,2007,44013,Mercedes,Diesel,Automatic,1.4,2
100000,1996,131856,Nissan,Hybrid,Automatic,2.0,4
100000,2004,68787,Toyota,Petrol,Automatic,2.2,4
269673,2015,115331,Nissan,Diesel,Manual,2.5,2
390563,2016,59506,Nissan,Petrol,Automatic,3.0,1
619188,2019,68653,Honda,Petrol,Automatic,2.2,3
100000,1998,73080,Mercedes,Petrol,Automatic,2.0,1
233523,2012,39193,Audi,Petrol,Manual,2.2,3
100000,1999,108279,Toyota,Petrol,Automatic,1.4,1
179500,2013,48036,Volkswagen,Petrol,Automatic,2.2,1
100000,1996,144354,Ford,Petrol,Automatic,2.5,2
100000,2006,137214,Toyota,Petrol,Automatic,2.5,1
142071,2011,82986,Volkswagen,Petrol,Automatic,2.2,1
100000,2004,94952,Volkswagen,Petrol,Automatic,1.6,4
100000,1996,280054,Nissan,Diesel,Automatic,2.5,5
100000,2000,102858,Ford,Petrol,Automatic,1.6,1
100000,2002,176645,Audi,Diesel,Automatic,1.8,3
844479,2023,105045,BMW,Petrol,Manual,1.4,1
155961,2013,134065,BMW,Petrol,Manual,2.2,2
100000,2005,73387,Kia,Petrol,Automatic,1.4,2
362612,2019,128477,Volkswagen,Diesel,Automatic,1.4,2
100000,2006,98287,Audi,Petrol,Manual,1.6,1
100000,2003,81695,Kia,Diesel,Automatic,2.5,4
100000,1996,109744,Ford,Diesel,Automatic,3.0,1
100000,2002,47575,BMW,Electric,Automatic,2.2,2
437954,2020,117289,Kia,Hybrid,Automatic,3.0,1
100000,2005,140289,BMW,Diesel,Manual,1.8,2
1105337,2022,15624,Volkswagen,Petrol,Automatic,2.0,1
306417,2015,89655,Kia,Petrol,Manual,3.0,1
100000,1998,69173,BMW,Petrol,Manual,1.8,2
100000,2004,96904,Kia,Diesel,Automatic,1.6,1
378057,2015,22267,Volkswagen,Diesel,Manual,1.8,1
206079,2014,169540,BMW,Petrol,Manual,1.6,3
140492,2010,60360,Ford,Diesel,Automatic,1.6,3
100000,2002,132389,Audi,Petrol,Manual,3.0,4
100000,1998,114702,Ford,Petrol,Automatic,1.4,5
935129,2023,80246,Volkswagen,Petrol,Automatic,2.5,1
100000,2004,70940,Toyota,Diesel,Manual,2.2,1
100000,2006,54943,Volkswagen,Diesel,Automatic,2.0,2
565148,2023,158019,Ford,Hybrid,Automatic,1.6,4
100000,2008,100977,Kia,Electric,Automatic,1.6,1
101040,2010,66096,Audi,Petrol,Manual,3.0,2
332791,2016,92999,Volkswagen,Petrol,Automatic,3.0,5
126759,2012,181775,Kia,Petrol,Automatic,1.4,1
264582,2015,121261,Audi,Diesel,Automatic,2.0,2
298306,2016,175645,Nissan,Petrol,Automatic,1.6,2
251237,2015,98916,Honda,Petrol,Manual,2.2,2
100000,2006,114095,Audi,Petrol,Manual,3.0,3
161902,2012,140926,Audi,Petrol,Automatic,3.0,1
100000,2001,76055,Honda,Petrol,Automatic,2.2,1
172605,2014,74073,Volkswagen,Petrol,Automatic,1.4,1
372242,2018,83661,Kia,Diesel,Automatic,1.6,5
481743,2017,49542,Nissan,Petrol,Automatic,2.0,1
100000,2001,16195,BMW,Hybrid,Manual,1.4,4
100000,2003,142002,Mercedes,Diesel,Automatic,1.4,4
100000,1995,266098,Audi,Diesel,Automatic,3.0,3
488547,2020,64338,Toyota,Petrol,Manual,1.8,1
100000,2000,125074,Hyundai,Petrol,Automatic,1.4,1
100000,2000,93349,Kia,Petrol,Automatic,1.8,2
173388,2016,184390,Toyota,Diesel,Manual,3.0,1
998600,2023,112460,BMW,Petrol,Automatic,3.0,1
100000,2006,54197,Audi,Diesel,Automatic,1.8,3
376515,2016,73436,Nissan,Hybrid,Automatic,2.5,1
100000,2006,21795,Toyota,Petrol,Automatic,1.6,3
100000,2004,66247,Ford,Petrol,Automatic,2.2,2
265063,2017,106876,Volkswagen,Diesel,Manual,2.0,2
720874,2020,89654,Hyundai,Diesel,Manual,2.5,2
100000,2000,112959,Hyundai,Diesel,Manual,1.4,2
141222,2011,41282,Mercedes,Petrol,Manual,2.5,2
166700,2013,134673,Toyota,Diesel,Automatic,1.6,3
204818,2012,39203,Toyota,Petrol,Manual,2.0,1
100000,2000,201673,Hyundai,Petrol,Automatic,1.4,3
398603,2018,188125,Mercedes,Petrol,Manual,2.2,1
266526,2013,61018,Kia,Hybrid,Manual,2.2,3
100000,2004,46880,Toyota,Petrol,Manual,1.8,1
344999,2018,146906,Honda,Petrol,Automatic,1.8,2
100000,2002,43907,BMW,Petrol,Automatic,3.0,1
252943,2015,91348,Nissan,Diesel,Automatic,2.0,1
647911,2018,19346,Volkswagen,Petrol,Manual,1.4,5
100000,2000,190273,BMW,Petrol,Automatic,1.8,2
221577,2015,147850,Hyundai,Electric,Automatic,1.6,2
724474,2019,51781,Volkswagen,Petrol,Automatic,2.5,1
100000,2001,107765,Mercedes,Diesel,Automatic,2.5,2
241714,2018,233057,Volkswagen,Petrol,Automatic,2.5,3
100000,1995,145774,Hyundai,Petrol,Manual,3.0,1
647800,2021,193262,Ford,Petrol,Manual,1.8,2
142200,2012,68794,Ford,Hybrid,Manual,2.0,2
619236,2018,45051,Honda,Petrol,Manual,1.6,2
865216,2022,106171,BMW,Petrol,Automatic,2.2,1
668133,2019,85096,BMW,Diesel,Automatic,1.6,1
314445,2014,23297,BMW,Hybrid,Automatic,2.5,1
100000,2006,24943,Honda,Petrol,Manual,2.0,1
115616,2010,153580,Volkswagen,Petrol,Automatic,2.2,1
100000,2004,157848,Nissan,Petrol,Manual,1.4,3
1053022,2021,34454,Ford,Diesel,Automatic,2.0,1
100000,2004,136923,Nissan,Petrol,Manual,1.8,4
100000,2008,64818,Toyota,Diesel,Automatic,2.0,2
522690,2019,117939,Honda,Petrol,Automatic,2.0,2
186063,2014,84052,Mercedes,Petrol,Manual,2.0,1
100000,2004,67650,Kia,Diesel,Automatic,2.2,1
100000,2004,35092,BMW,Diesel,Automatic,2.0,4
541721,2020,65480,Audi,Diesel,Manual,1.4,2
437062,2019,45191,Ford,Diesel,Automatic,2.0,1
100000,2005,22082,Kia,Petrol,Automatic,1.8,2
241279,2017,300000,Honda,Diesel,Automatic,3.0,1
100000,1996,39976,Hyundai,Diesel,Manual,2.5,3
401956,2019,81080,Ford,Petrol,Automatic,1.6,4
253738,2014,132568,Hyundai,Petrol,Automatic,2.2,3
100000,2002,95433,Ford,Diesel,Manual,1.8,3
341400,2017,82606,BMW,Petrol,Automatic,1.4,2
741039,2023,102068,Hyundai,Petrol,Manual,2.0,1
100000,2001,113047,Nissan,Diesel,Manual,2.2,3
100000,2002,105845,BMW,Petrol,Automatic,2.5,2
100000,1995,142788,Kia,Diesel,Automatic,2.2,4
308910,2015,98973,Kia,Petrol,Manual,2.2,2
100000,1996,139999,Audi,Petrol,Automatic,2.5,1
109321,2012,171899,Toyota,Diesel,Automatic,2.5,1
112945,2009,60803,Kia,Petrol,Automatic,1.8,2
100000,1995,100111,Kia,Diesel,Automatic,2.5,2
100000,1999,200391,Volkswagen,Petrol,Automatic,3.0,4
100000,1996,93120,Kia,Hybrid,Automatic,3.0,1
158280,2014,115986,Hyundai,Diesel,Automatic,1.6,3
100000,1997,273997,Kia,Petrol,Automatic,1.6,2
293865,2013,18858,Kia,Diesel,Manual,2.5,2
169911,2012,92683,Volkswagen,Petrol,Manual,1.4,2
948367,2023,170883,Audi,Diesel,Manual,2.5,1
237589,2016,162507,Honda,Petrol,Manual,1.8,1
214087,2012,83063,Volkswagen,Electric,Manual,1.8,1
100000,2008,109770,Toyota,Petrol,Manual,1.8,1
437270,2018,133620,Audi,Diesel,Automatic,2.5,3
100000,2002,125573,Audi,Petrol,Automatic,2.0,2
734920,2023,93740,Volkswagen,Petrol,Automatic,1.8,2
100000,2006,64247,Honda,Petrol,Automatic,1.8,4
310796,2015,85905,BMW,Petrol,Manual,2.2,2
100000,2004,112335,Honda,Petrol,Automatic,2.5,3
228779,2017,204929,BMW,Petrol,Automatic,2.5,2
180481,2014,202564,Ford,Hybrid,Manual,3.0,4
100000,2011,144550,Honda,Petrol,Manual,2.2,2
100000,2005,48382,Honda,Petrol,Automatic,3.0,1
100000,1996,32735,Ford,Hybrid,Manual,2.2,3
